article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,few-shot,True,0,0.5,0.6875,0.5789473684210527,11,11,5,3,0,0,1.0,1.0,1.0,1,2,1,0.3333333333333333,0.5,0.4,2,1,0,0.6666666666666666,1.0,0.8,4,2,0,0.6666666666666666,1.0,0.8,0,0,0,0.0,0.0,0.0,1,6,4,0.14285714285714285,0.2,0.16666666666666666,0.9285714285714286,1.0,0.962962962962963,13,1,0,14,0.5238095238095238,0.6875,0.5945945945945946,11,10,5,0.3333333333333333,0.42857142857142855,0.375,3,6,4,1.0,0,{},True,27,0.3333333333333333,0.5,0.4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,27,1955,False,False,32009L0028_gpt-4o-2024-08-06_few-shot_20250409_111706.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,one-shot,True,0,0.5909090909090909,0.7222222222222222,0.65,13,9,5,3,0,0,1.0,1.0,1.0,1,2,1,0.3333333333333333,0.5,0.4,2,1,0,0.6666666666666666,1.0,0.8,5,1,2,0.8333333333333334,0.7142857142857143,0.7692307692307692,0,0,0,0.0,0.0,0.0,2,5,2,0.2857142857142857,0.5,0.36363636363636365,0.9285714285714286,1.0,0.962962962962963,13,1,0,14,0.5714285714285714,0.6666666666666666,0.6153846153846153,12,9,6,0.3333333333333333,0.5,0.4,3,6,3,1.0,0,{},True,28,0.3333333333333333,0.5,0.4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,28,1851,False,False,32009L0028_gpt-4o-2024-08-06_one-shot_20250409_111659.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,llama3.1:70b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4309,False,False,32009L0028_llama3.1:70b_zero-shot_20250409_233911.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix poli: <http://purl.org/olia/poli.owl#> .\n@pre'...""",experiment-1/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_llama3.1:70b_zero-shot_20250409_233911.ttl
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,llama3.1:70b,few-shot,True,0,0.0,0.0,0.0,0,22,43,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,43,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.07142857142857142,0.125,0.09090909090909091,1,13,7,14,0.0,0.0,0.0,0,21,15,0.0,0.0,0.0,0,9,14,1.0,0,{},True,43,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43,6825,False,False,32009L0028_llama3.1:70b_few-shot_20250409_234257.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,llama3.1:70b,one-shot,True,0,0.0,0.0,0.0,0,22,22,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,22,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.07142857142857142,0.2,0.10526315789473682,1,13,4,14,0.0,0.0,0.0,0,21,3,0.0,0.0,0.0,0,9,7,1.0,0,{},True,22,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,2213,False,False,32009L0028_llama3.1:70b_one-shot_20250409_234013.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,qwen2.5:32b,zero-shot,True,0,0.0,0.0,0.0,0,22,10,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,10,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.07142857142857142,0.125,0.09090909090909091,1,13,7,14,0.0,0.0,0.0,0,21,5,0.0,0.0,0.0,0,9,1,1.0,0,{},True,10,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,3767,False,False,32009L0028_qwen2.5:32b_zero-shot_20250421_012652.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,qwen2.5:32b,few-shot,True,0,0.0,0.0,0.0,0,22,22,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,22,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.07142857142857142,0.125,0.09090909090909091,1,13,7,14,0.0,0.0,0.0,0,21,6,0.0,0.0,0.0,0,9,6,1.0,0,{},True,22,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,4218,False,False,32009L0028_qwen2.5:32b_few-shot_20250421_012845.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,qwen2.5:32b,one-shot,True,0,0.0,0.0,0.0,0,22,11,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,11,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.09523809523809523,1,13,6,14,0.0,0.0,0.0,0,21,3,0.0,0.0,0.0,0,9,2,1.0,0,{},True,11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,3876,False,False,32009L0028_qwen2.5:32b_one-shot_20250421_012738.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,22,36,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,36,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.07142857142857142,0.06666666666666667,0.0689655172413793,1,13,14,14,0.0,0.0,0.0,0,21,10,0.0,0.0,0.0,0,9,7,1.0,0,{},True,36,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36,4032,False,False,32009L0028_qwen2.5-coder:32b_zero-shot_20250421_134134.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4280,False,False,32009L0028_qwen2.5-coder:32b_few-shot_20250421_134322.ttl,"at line 47 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'commendation as referred to in paragraph 5 of this article"" '^b'.\n.'""",experiment-1/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_qwen2.5-coder:32b_few-shot_20250421_134322.ttl
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4280,False,False,32009L0028_qwen2.5-coder:32b_one-shot_20250421_134228.ttl,"at line 47 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'commendation as referred to in paragraph 5 of this article"" '^b'.\n.'""",experiment-1/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_qwen2.5-coder:32b_one-shot_20250421_134228.ttl
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,o3-mini-2025-01-31,zero-shot,True,0,0.0,0.0,0.0,0,22,7,0,3,1,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,6,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.2,2,12,4,14,0.047619047619047616,0.5,0.08695652173913042,1,20,1,0.0,0.0,0.0,0,9,1,1.0,0,{},True,7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3955,False,False,32009L0028_o3-mini-2025-01-31_zero-shot_20250410_230148.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,o3-mini-2025-01-31,few-shot,True,0,0.22727272727272727,0.45454545454545453,0.30303030303030304,5,17,6,3,0,0,1.0,1.0,1.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,2,4,1,0.3333333333333333,0.6666666666666666,0.4444444444444444,0,0,0,0.0,0.0,0.0,0,7,5,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,7,7,0,14,0.47619047619047616,0.7692307692307693,0.588235294117647,10,11,3,0.5555555555555556,0.7142857142857143,0.6250000000000001,5,4,2,1.0,0,{},True,21,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,21,2361,False,False,32009L0028_o3-mini-2025-01-31_few-shot_20250410_230244.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,o3-mini-2025-01-31,one-shot,True,0,0.3181818181818182,0.7,0.4375,7,15,3,3,0,0,1.0,1.0,1.0,0,3,1,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,2,4,0,0.3333333333333333,1.0,0.5,0,0,1,0.0,0.0,0.0,2,5,1,0.2857142857142857,0.6666666666666666,0.4,0.5714285714285714,0.8888888888888888,0.6956521739130435,8,6,1,14,0.42857142857142855,0.9,0.5806451612903225,9,12,1,0.5555555555555556,1.0,0.7142857142857143,5,4,0,1.0,0,{},True,18,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,18,1684,False,False,32009L0028_o3-mini-2025-01-31_one-shot_20250410_230218.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,deepseek-coder-v2:16b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,deepseek-coder-v2:16b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,deepseek-coder-v2:16b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,zero-shot,True,0,0.9,0.9,0.9,9,1,1,3,0,0,1.0,1.0,1.0,3,0,1,1.0,0.75,0.8571428571428571,1,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,8,0.9090909090909091,0.9090909090909091,0.9090909090909091,10,1,1,1.0,1.0,1.0,3,0,0,1.0,0,{},True,13,1.0,0.75,0.8571428571428571,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,13,799,False,False,32018L2001_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_zero-shot_20250420_232549.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,few-shot,True,0,1.0,0.9090909090909091,0.9523809523809523,10,0,1,3,0,0,1.0,1.0,1.0,3,0,1,1.0,0.75,0.8571428571428571,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,8,1.0,0.9166666666666666,0.9565217391304348,11,0,1,1.0,1.0,1.0,3,0,0,1.0,0,{},True,14,1.0,0.75,0.8571428571428571,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,14,840,False,False,32018L2001_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_few-shot_20250420_232601.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,one-shot,True,0,1.0,0.9090909090909091,0.9523809523809523,10,0,1,3,0,0,1.0,1.0,1.0,3,0,1,1.0,0.75,0.8571428571428571,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,8,1.0,0.9166666666666666,0.9565217391304348,11,0,1,1.0,1.0,1.0,3,0,0,1.0,0,{},True,14,1.0,0.75,0.8571428571428571,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,14,840,False,False,32018L2001_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_one-shot_20250420_232556.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,zero-shot,True,0,0.6,0.42857142857142855,0.5,6,4,8,1,2,0,0.3333333333333333,1.0,0.5,3,0,4,1.0,0.42857142857142855,0.6,1,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5,0,0,3,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.875,0.875,0.875,7,1,1,8,0.7272727272727273,0.6666666666666666,0.6956521739130435,8,3,4,0.3333333333333333,1.0,0.5,1,2,0,1.0,0,{},True,15,1.0,0.42857142857142855,0.6,3.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,15,1902,False,False,32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_111717.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,few-shot,True,0,0.6,0.5,0.5454545454545454,6,4,6,3,0,0,1.0,1.0,1.0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,2,1.0,0.3333333333333333,0.5,1,1,1,0.5,0.5,0.5,0,0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.75,0.5454545454545454,0.631578947368421,6,2,5,8,0.5454545454545454,0.46153846153846156,0.4999999999999999,6,5,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,1.0,0,{},True,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,15,946,False,False,32018L2001_gpt-4o-2024-08-06_few-shot_20250409_111730.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,one-shot,True,0,0.9,0.6923076923076923,0.7826086956521738,9,1,4,3,0,0,1.0,1.0,1.0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,2,1.0,0.3333333333333333,0.5,2,0,1,1.0,0.6666666666666666,0.8,0,0,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,0.7272727272727273,0.8421052631578948,8,0,3,8,0.8181818181818182,0.6428571428571429,0.7200000000000001,9,2,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,1.0,0,{},True,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,16,994,False,False,32018L2001_gpt-4o-2024-08-06_one-shot_20250409_111725.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,zero-shot,True,0,0.0,0.0,0.0,0,10,9,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.125,0.2,0.15384615384615385,1,7,4,8,0.0,0.0,0.0,0,11,1,0.0,0.0,0.0,0,3,1,1.0,0,{},True,9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,2263,False,False,32018L2001_llama3.1:70b_zero-shot_20250409_215123.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,512,False,False,32018L2001_llama3.1:70b_few-shot_20250409_215233.ttl,"at line 1 of <>:
Bad syntax (Prefix ""pol:"" not bound) at ^ in:
""b''^b'pol:EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01 a p'...""",experiment-1/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_llama3.1:70b_few-shot_20250409_215233.ttl
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,one-shot,True,0,0.0,0.0,0.0,0,10,10,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,10,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.125,0.16666666666666666,0.14285714285714288,1,7,5,8,0.0,0.0,0.0,0,11,1,0.0,0.0,0.0,0,3,2,1.0,0,{},True,10,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,1506,False,False,32018L2001_llama3.1:70b_one-shot_20250409_215210.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,qwen2.5:32b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1669,False,False,32018L2001_qwen2.5:32b_zero-shot_20250421_022159.ttl,"at line 14 of <>:
Bad syntax (']' expected) at ^ in:
""...b' in the union\'s gross final consumption of energy in 2030."" '^b'.\n\npol:EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01 '...""",experiment-1/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_qwen2.5:32b_zero-shot_20250421_022159.ttl
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,qwen2.5:32b,few-shot,True,0,0.0,0.0,0.0,0,10,7,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,7,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.125,0.2,0.15384615384615385,1,7,4,8,0.0,0.0,0.0,0,11,1,0.0,0.0,0.0,0,3,1,1.0,0,{},True,7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,1192,False,False,32018L2001_qwen2.5:32b_few-shot_20250421_022240.ttl,File not generated or found,
